Date,Indicador,Valor
12/11/2018,Humedad,60.46
13/11/2018,Humedad,60.21
14/11/2018,Humedad,60.25
15/11/2018,Humedad,60.25
16/11/2018,Humedad,60.21
17/11/2018,Humedad,59.96
18/11/2018,Humedad,59.71
19/11/2018,Humedad,59.58
20/11/2018,Humedad,59.58
21/11/2018,Humedad,59.38
22/11/2018,Humedad,58.92
23/11/2018,Humedad,58.79
24/11/2018,Humedad,58.92
25/11/2018,Humedad,58.67
26/11/2018,Humedad,58.42
27/11/2018,Humedad,58.5
28/11/2018,Humedad,58.58
29/11/2018,Humedad,58.67
30/11/2018,Humedad,58.96
1/12/2018,Humedad,59.25
2/12/2018,Humedad,59.46
3/12/2018,Humedad,59.88
4/12/2018,Humedad,60.17
5/12/2018,Humedad,60.38
6/12/2018,Humedad,60.67
7/12/2018,Humedad,60.88
8/12/2018,Humedad,60.88
9/12/2018,Humedad,60.75
10/12/2018,Humedad,60.54
11/12/2018,Humedad,60.63
12/12/2018,Humedad,60.83
13/12/2018,Humedad,61.04
14/12/2018,Humedad,61.17
15/12/2018,Humedad,61.17
16/12/2018,Humedad,61.46
17/12/2018,Humedad,61.79
18/12/2018,Humedad,61.79
19/12/2018,Humedad,61.5
20/12/2018,Humedad,61.42
21/12/2018,Humedad,61.46
22/12/2018,Humedad,61.42
23/12/2018,Humedad,61.42
24/12/2018,Humedad,61.46
25/12/2018,Humedad,61.42
26/12/2018,Humedad,61.5
27/12/2018,Humedad,61.63
28/12/2018,Humedad,61.58
29/12/2018,Humedad,61.63
30/12/2018,Humedad,61.88
31/12/2018,Humedad,62
1/1/2019,Humedad,62.13
2/1/2019,Humedad,62.33
3/1/2019,Humedad,62.54
4/1/2019,Humedad,62.88
5/1/2019,Humedad,63.08
6/1/2019,Humedad,63.29
7/1/2019,Humedad,63.46
8/1/2019,Humedad,63.63
9/1/2019,Humedad,63.63
10/1/2019,Humedad,63.83
11/1/2019,Humedad,63.75
12/1/2019,Humedad,64.29
13/1/2019,Humedad,64.88
14/1/2019,Humedad,65.58
15/1/2019,Humedad,66.33
16/1/2019,Humedad,66.92
17/1/2019,Humedad,67.08
18/1/2019,Humedad,67
19/1/2019,Humedad,66.92
20/1/2019,Humedad,66.83
21/1/2019,Humedad,66.88
22/1/2019,Humedad,67.04
23/1/2019,Humedad,67.17
24/1/2019,Humedad,67
25/1/2019,Humedad,66.96
26/1/2019,Humedad,66.96
27/1/2019,Humedad,67.21
28/1/2019,Humedad,67.5
29/1/2019,Humedad,67.58
30/1/2019,Humedad,67.58
31/1/2019,Humedad,67.54
1/2/2019,Humedad,67.54
2/2/2019,Humedad,67.58
3/2/2019,Humedad,67.58
4/2/2019,Humedad,67.58
5/2/2019,Humedad,68.08
6/2/2019,Humedad,68.17
7/2/2019,Humedad,67.79
8/2/2019,Humedad,67.29
9/2/2019,Humedad,67.04
10/2/2019,Humedad,67
11/2/2019,Humedad,67.08
12/2/2019,Humedad,67.25
13/2/2019,Humedad,67.21
14/2/2019,Humedad,67.21
15/2/2019,Humedad,67.13
16/2/2019,Humedad,66.96
17/2/2019,Humedad,66.92
18/2/2019,Humedad,66.96
19/2/2019,Humedad,67
20/2/2019,Humedad,67.04
21/2/2019,Humedad,67.08
22/2/2019,Humedad,67.13
23/2/2019,Humedad,67.21
24/2/2019,Humedad,67.17
25/2/2019,Humedad,67
26/2/2019,Humedad,66.92
27/2/2019,Humedad,66.75
28/2/2019,Humedad,66.75
1/3/2019,Humedad,66.54
2/3/2019,Humedad,66.21
3/3/2019,Humedad,65.71
4/3/2019,Humedad,65.58
5/3/2019,Humedad,65.54
6/3/2019,Humedad,65.46
7/3/2019,Humedad,65.13
8/3/2019,Humedad,65
9/3/2019,Humedad,64.75
10/3/2019,Humedad,64.67
11/3/2019,Humedad,64.5
12/3/2019,Humedad,64.33
13/3/2019,Humedad,64.17
14/3/2019,Humedad,63.92
15/3/2019,Humedad,63.79
16/3/2019,Humedad,63.54
17/3/2019,Humedad,63.33
18/3/2019,Humedad,62.67
19/3/2019,Humedad,62.04
20/3/2019,Humedad,61.63
21/3/2019,Humedad,61.33
22/3/2019,Humedad,61.33
23/3/2019,Humedad,61.21
24/3/2019,Humedad,61.08
25/3/2019,Humedad,61.08
26/3/2019,Humedad,61.04
27/3/2019,Humedad,60.88
28/3/2019,Humedad,60.83
29/3/2019,Humedad,60.96
30/3/2019,Humedad,67.16
31/3/2019,Humedad,63.38
1/1/2015,Velocidad,7.08
2/1/2015,Velocidad,6.47
3/1/2015,Velocidad,5.4
4/1/2015,Velocidad,6.61
5/1/2015,Velocidad,8.85
6/1/2015,Velocidad,7.4
7/1/2015,Velocidad,8.43
8/1/2015,Velocidad,7.97
9/1/2015,Velocidad,7.68
10/1/2015,Velocidad,7.68
11/1/2015,Velocidad,7
12/1/2015,Velocidad,6.07
13/1/2015,Velocidad,6.14
14/1/2015,Velocidad,5.27
15/1/2015,Velocidad,4
16/1/2015,Velocidad,7.07
17/1/2015,Velocidad,6.61
18/1/2015,Velocidad,4.87
19/1/2015,Velocidad,4.73
20/1/2015,Velocidad,3.6
21/1/2015,Velocidad,5.07
22/1/2015,Velocidad,4.07
23/1/2015,Velocidad,2.87
24/1/2015,Velocidad,3.4
25/1/2015,Velocidad,6.67
26/1/2015,Velocidad,6.28
27/1/2015,Velocidad,6.74
28/1/2015,Velocidad,5.88
29/1/2015,Velocidad,6.27
30/1/2015,Velocidad,6.56
31/1/2015,Velocidad,7.42
1/2/2015,Velocidad,6.34
2/2/2015,Velocidad,5.7
3/2/2015,Velocidad,6.68
4/2/2015,Velocidad,6.14
5/2/2015,Velocidad,4.47
6/2/2015,Velocidad,6.07
7/2/2015,Velocidad,6.4
8/2/2015,Velocidad,3.6
9/2/2015,Velocidad,1.4
10/2/2015,Velocidad,2.87
11/2/2015,Velocidad,4.53
12/2/2015,Velocidad,4.07
13/2/2015,Velocidad,5.07
14/2/2015,Velocidad,7.07
15/2/2015,Velocidad,6.2
16/2/2015,Velocidad,5.8
17/2/2015,Velocidad,3.13
18/2/2015,Velocidad,4.01
19/2/2015,Velocidad,8.7
20/2/2015,Velocidad,5.74
21/2/2015,Velocidad,6.03
22/2/2015,Velocidad,7
23/2/2015,Velocidad,5.81
24/2/2015,Velocidad,5.6
25/2/2015,Velocidad,3
26/2/2015,Velocidad,1.75
27/2/2015,Velocidad,4.4
28/2/2015,Velocidad,6.54
1/3/2015,Velocidad,7.75
2/3/2015,Velocidad,8.72
3/3/2015,Velocidad,7.34
4/3/2015,Velocidad,8.61
5/3/2015,Velocidad,8.79
6/3/2015,Velocidad,11.55
7/3/2015,Velocidad,13.83
8/3/2015,Velocidad,13.23
9/3/2015,Velocidad,12.17
10/3/2015,Velocidad,11.9
11/3/2015,Velocidad,12.57
12/3/2015,Velocidad,12.97
13/3/2015,Velocidad,14.77
14/3/2015,Velocidad,12.15
15/3/2015,Velocidad,10.82
16/3/2015,Velocidad,9.13
17/3/2015,Velocidad,11.76
18/3/2015,Velocidad,9.39
19/3/2015,Velocidad,3.8
20/3/2015,Velocidad,5.34
21/3/2015,Velocidad,4.61
22/3/2015,Velocidad,2.67
23/3/2015,Velocidad,3.2
24/3/2015,Velocidad,5.55
25/3/2015,Velocidad,6.42
26/3/2015,Velocidad,4.75
27/3/2015,Velocidad,2.73
28/3/2015,Velocidad,7.66
29/3/2015,Velocidad,8.65
30/3/2015,Velocidad,6.98
31/3/2015,Velocidad,9.13
1/4/2015,Velocidad,8.58
2/4/2015,Velocidad,8.58
3/4/2015,Velocidad,10.75
4/4/2015,Velocidad,12.43
5/4/2015,Velocidad,12.09
6/4/2015,Velocidad,11.76
7/4/2015,Velocidad,11.37
8/4/2015,Velocidad,10.88
9/4/2015,Velocidad,9.93
10/4/2015,Velocidad,10.35
11/4/2015,Velocidad,11.43
12/4/2015,Velocidad,8.25
13/4/2015,Velocidad,8.11
14/4/2015,Velocidad,7.23
15/4/2015,Velocidad,6.57
16/4/2015,Velocidad,7.57
17/4/2015,Velocidad,6.09
18/4/2015,Velocidad,4.95
19/4/2015,Velocidad,4.95
20/4/2015,Velocidad,2.47
21/4/2015,Velocidad,4.28
22/4/2015,Velocidad,7.98
23/4/2015,Velocidad,9.66
24/4/2015,Velocidad,9.06
25/4/2015,Velocidad,2.73
26/4/2015,Velocidad,2.27
27/4/2015,Velocidad,1.73
28/4/2015,Velocidad,1.87
29/4/2015,Velocidad,1.8
30/4/2015,Velocidad,0.93
1/5/2015,Velocidad,3.34
2/5/2015,Velocidad,5.16
3/5/2015,Velocidad,4.88
4/5/2015,Velocidad,6.09
5/5/2015,Velocidad,5.01
6/5/2015,Velocidad,2.47
7/5/2015,Velocidad,4.75
8/5/2015,Velocidad,8.37
9/5/2015,Velocidad,7.45
10/5/2015,Velocidad,9.06
11/5/2015,Velocidad,9.73
12/5/2015,Velocidad,9.73
13/5/2015,Velocidad,12.43
14/5/2015,Velocidad,12.97
15/5/2015,Velocidad,10.21
16/5/2015,Velocidad,4.96
17/5/2015,Velocidad,4.22
18/5/2015,Velocidad,8.18
19/5/2015,Velocidad,7.58
20/5/2015,Velocidad,5.84
21/5/2015,Velocidad,5.08
22/5/2015,Velocidad,7.37
23/5/2015,Velocidad,9.27
24/5/2015,Velocidad,6.7
25/5/2015,Velocidad,5.96
26/5/2015,Velocidad,8.31
27/5/2015,Velocidad,7.52
28/5/2015,Velocidad,6.76
29/5/2015,Velocidad,3.67
30/5/2015,Velocidad,2.6
31/5/2015,Velocidad,3.53
1/6/2015,Velocidad,3.6
2/6/2015,Velocidad,1.8
3/6/2015,Velocidad,1.47
4/6/2015,Velocidad,1.27
5/6/2015,Velocidad,0.93
6/6/2015,Velocidad,1.33
7/6/2015,Velocidad,1.2
8/6/2015,Velocidad,1.6
9/6/2015,Velocidad,1.53
10/6/2015,Velocidad,1.27
11/6/2015,Velocidad,1.8
12/6/2015,Velocidad,1.47
13/6/2015,Velocidad,1
14/6/2015,Velocidad,5.23
15/6/2015,Velocidad,5.62
16/6/2015,Velocidad,8.53
17/6/2015,Velocidad,8.18
18/6/2015,Velocidad,5.15
19/6/2015,Velocidad,9.88
20/6/2015,Velocidad,9.66
21/6/2015,Velocidad,8.38
22/6/2015,Velocidad,11.56
23/6/2015,Velocidad,11.36
24/6/2015,Velocidad,10.62
25/6/2015,Velocidad,11.1
26/6/2015,Velocidad,11.43
27/6/2015,Velocidad,12.03
28/6/2015,Velocidad,7.44
29/6/2015,Velocidad,5.15
30/6/2015,Velocidad,9.13
1/7/2015,Velocidad,11.16
2/7/2015,Velocidad,10.27
3/7/2015,Velocidad,11.43
4/7/2015,Velocidad,11.9
5/7/2015,Velocidad,9.94
6/7/2015,Velocidad,9.95
7/7/2015,Velocidad,5.83
8/7/2015,Velocidad,4.95
9/7/2015,Velocidad,2
10/7/2015,Velocidad,3.27
11/7/2015,Velocidad,4.63
12/7/2015,Velocidad,7.35
13/7/2015,Velocidad,4.07
14/7/2015,Velocidad,1.6
15/7/2015,Velocidad,6.3
16/7/2015,Velocidad,4.48
17/7/2015,Velocidad,4.89
18/7/2015,Velocidad,1
19/7/2015,Velocidad,3.75
20/7/2015,Velocidad,6.5
21/7/2015,Velocidad,3.8
22/7/2015,Velocidad,3.88
23/7/2015,Velocidad,2.33
24/7/2015,Velocidad,6.71
25/7/2015,Velocidad,11.5
26/7/2015,Velocidad,10.48
27/7/2015,Velocidad,8.72
28/7/2015,Velocidad,8.86
29/7/2015,Velocidad,6.62
30/7/2015,Velocidad,5.3
31/7/2015,Velocidad,8.05
1/8/2015,Velocidad,4.87
2/8/2015,Velocidad,7.31
3/8/2015,Velocidad,10.74
4/8/2015,Velocidad,11.83
5/8/2015,Velocidad,11.7
6/8/2015,Velocidad,11.15
7/8/2015,Velocidad,8.04
8/8/2015,Velocidad,3.34
9/8/2015,Velocidad,3.48
10/8/2015,Velocidad,2.47
11/8/2015,Velocidad,4.27
12/8/2015,Velocidad,7.77
13/8/2015,Velocidad,6.77
14/8/2015,Velocidad,6.62
15/8/2015,Velocidad,4.07
16/8/2015,Velocidad,3.28
17/8/2015,Velocidad,6.1
18/8/2015,Velocidad,5.42
19/8/2015,Velocidad,6.37
20/8/2015,Velocidad,8.38
21/8/2015,Velocidad,7.04
22/8/2015,Velocidad,4.62
23/8/2015,Velocidad,5.49
24/8/2015,Velocidad,9.33
25/8/2015,Velocidad,3.75
26/8/2015,Velocidad,3.8
27/8/2015,Velocidad,3.94
28/8/2015,Velocidad,4.08
29/8/2015,Velocidad,6.31
30/8/2015,Velocidad,2
31/8/2015,Velocidad,0.8
1/9/2015,Velocidad,2.68
2/9/2015,Velocidad,1.93
3/9/2015,Velocidad,2.6
4/9/2015,Velocidad,1.47
5/9/2015,Velocidad,3.47
6/9/2015,Velocidad,4.75
7/9/2015,Velocidad,6.22
8/9/2015,Velocidad,7.03
9/9/2015,Velocidad,5.76
10/9/2015,Velocidad,2.27
11/9/2015,Velocidad,2.87
12/9/2015,Velocidad,1.13
13/9/2015,Velocidad,1.2
14/9/2015,Velocidad,3.4
15/9/2015,Velocidad,3.2
16/9/2015,Velocidad,4.62
17/9/2015,Velocidad,2.47
18/9/2015,Velocidad,0.8
19/9/2015,Velocidad,0.6
20/9/2015,Velocidad,1.93
21/9/2015,Velocidad,1.8
22/9/2015,Velocidad,1.13
23/9/2015,Velocidad,0.6
24/9/2015,Velocidad,0.6
25/9/2015,Velocidad,0.47
26/9/2015,Velocidad,0.53
27/9/2015,Velocidad,0.87
28/9/2015,Velocidad,0.2
29/9/2015,Velocidad,0.87
30/9/2015,Velocidad,0.73
1/10/2015,Velocidad,0.93
2/10/2015,Velocidad,0.6
3/10/2015,Velocidad,1
4/10/2015,Velocidad,0.6
5/10/2015,Velocidad,2.27
6/10/2015,Velocidad,4.87
7/10/2015,Velocidad,3.94
8/10/2015,Velocidad,3
9/10/2015,Velocidad,3
10/10/2015,Velocidad,2.73
11/10/2015,Velocidad,2
12/10/2015,Velocidad,0.27
13/10/2015,Velocidad,0.67
14/10/2015,Velocidad,0.8
15/10/2015,Velocidad,0.67
16/10/2015,Velocidad,0.93
17/10/2015,Velocidad,0.47
18/10/2015,Velocidad,0.53
19/10/2015,Velocidad,0.67
20/10/2015,Velocidad,0.53
21/10/2015,Velocidad,0.07
22/10/2015,Velocidad,2.13
23/10/2015,Velocidad,0.47
24/10/2015,Velocidad,0.13
25/10/2015,Velocidad,0.47
26/10/2015,Velocidad,0.8
27/10/2015,Velocidad,0.2
28/10/2015,Velocidad,0
29/10/2015,Velocidad,0.07
30/10/2015,Velocidad,0.2
31/10/2015,Velocidad,1.33
1/11/2015,Velocidad,0.33
2/11/2015,Velocidad,0.13
3/11/2015,Velocidad,0.4
4/11/2015,Velocidad,0.27
5/11/2015,Velocidad,0.13
6/11/2015,Velocidad,0.2
7/11/2015,Velocidad,1.53
8/11/2015,Velocidad,1.4
9/11/2015,Velocidad,1.53
10/11/2015,Velocidad,1.2
11/11/2015,Velocidad,0.47
12/11/2015,Velocidad,0.27
13/11/2015,Velocidad,0.4
14/11/2015,Velocidad,2.2
15/11/2015,Velocidad,1.93
16/11/2015,Velocidad,0.4
17/11/2015,Velocidad,0.67
18/11/2015,Velocidad,0.13
19/11/2015,Velocidad,0.07
20/11/2015,Velocidad,0.07
21/11/2015,Velocidad,0.4
22/11/2015,Velocidad,0.73
23/11/2015,Velocidad,4.21
24/11/2015,Velocidad,6.08
25/11/2015,Velocidad,5.23
26/11/2015,Velocidad,8.93
27/11/2015,Velocidad,6.49
28/11/2015,Velocidad,4.75
29/11/2015,Velocidad,4.09
30/11/2015,Velocidad,0.93
1/12/2015,Velocidad,2
2/12/2015,Velocidad,0.53
3/12/2015,Velocidad,2.73
4/12/2015,Velocidad,7.33
5/12/2015,Velocidad,6.78
6/12/2015,Velocidad,10.48
7/12/2015,Velocidad,10.36
8/12/2015,Velocidad,3.75
9/12/2015,Velocidad,3
10/12/2015,Velocidad,2.81
11/12/2015,Velocidad,4.28
12/12/2015,Velocidad,5
13/12/2015,Velocidad,1.6
14/12/2015,Velocidad,0.6
15/12/2015,Velocidad,0.93
16/12/2015,Velocidad,0.8
17/12/2015,Velocidad,1.47
18/12/2015,Velocidad,3.88
19/12/2015,Velocidad,8.11
20/12/2015,Velocidad,12.36
21/12/2015,Velocidad,12.23
22/12/2015,Velocidad,9
23/12/2015,Velocidad,3.13
24/12/2015,Velocidad,6.65
25/12/2015,Velocidad,10.83
26/12/2015,Velocidad,10.68
27/12/2015,Velocidad,6.5
28/12/2015,Velocidad,4.35
29/12/2015,Velocidad,4.53
30/12/2015,Velocidad,10.14
31/12/2015,Velocidad,11.9
1/1/2016,Velocidad,12.3
2/1/2016,Velocidad,10.7
3/1/2016,Velocidad,5.21
4/1/2016,Velocidad,3.74
5/1/2016,Velocidad,5.35
6/1/2016,Velocidad,6.9
7/1/2016,Velocidad,4.81
8/1/2016,Velocidad,3.68
9/1/2016,Velocidad,1
10/1/2016,Velocidad,4.96
11/1/2016,Velocidad,6.15
12/1/2016,Velocidad,5.1
13/1/2016,Velocidad,4.49
14/1/2016,Velocidad,1.47
15/1/2016,Velocidad,2.67
16/1/2016,Velocidad,1.87
17/1/2016,Velocidad,4.15
18/1/2016,Velocidad,10.88
19/1/2016,Velocidad,13.3
20/1/2016,Velocidad,9.73
21/1/2016,Velocidad,6.17
22/1/2016,Velocidad,4.68
23/1/2016,Velocidad,12.1
24/1/2016,Velocidad,9.52
25/1/2016,Velocidad,7.18
26/1/2016,Velocidad,5.84
27/1/2016,Velocidad,3.2
28/1/2016,Velocidad,3.4
29/1/2016,Velocidad,8.93
30/1/2016,Velocidad,7.92
31/1/2016,Velocidad,5.02
1/2/2016,Velocidad,7.7
2/2/2016,Velocidad,1.73
3/2/2016,Velocidad,1.6
4/2/2016,Velocidad,5.03
5/2/2016,Velocidad,12.08
6/2/2016,Velocidad,12.03
7/2/2016,Velocidad,13.37
8/2/2016,Velocidad,11.97
9/2/2016,Velocidad,8.85
10/2/2016,Velocidad,11.68
11/2/2016,Velocidad,13.02
12/2/2016,Velocidad,11.83
13/2/2016,Velocidad,13.77
14/2/2016,Velocidad,12.57
15/2/2016,Velocidad,9.39
16/2/2016,Velocidad,6.78
17/2/2016,Velocidad,9.6
18/2/2016,Velocidad,12.23
19/2/2016,Velocidad,14.1
20/2/2016,Velocidad,13.63
21/2/2016,Velocidad,11.42
22/2/2016,Velocidad,8.91
23/2/2016,Velocidad,3.4
24/2/2016,Velocidad,2.27
25/2/2016,Velocidad,8.72
26/2/2016,Velocidad,0
27/2/2016,Velocidad,9.13
28/2/2016,Velocidad,10.94
29/2/2016,Velocidad,6.24
1/3/2016,Velocidad,6.92
2/3/2016,Velocidad,7.86
3/3/2016,Velocidad,10.13
4/3/2016,Velocidad,6.31
5/3/2016,Velocidad,7.58
6/3/2016,Velocidad,6.44
7/3/2016,Velocidad,4
8/3/2016,Velocidad,4.95
9/3/2016,Velocidad,4.81
10/3/2016,Velocidad,4.67
11/3/2016,Velocidad,5.34
12/3/2016,Velocidad,7.23
13/3/2016,Velocidad,4
14/3/2016,Velocidad,4.29
15/3/2016,Velocidad,6.45
16/3/2016,Velocidad,5.55
17/3/2016,Velocidad,1.8
18/3/2016,Velocidad,1.14
19/3/2016,Velocidad,2.07
20/3/2016,Velocidad,5.02
21/3/2016,Velocidad,9.93
22/3/2016,Velocidad,13.83
23/3/2016,Velocidad,12.37
24/3/2016,Velocidad,7.86
25/3/2016,Velocidad,7.57
26/3/2016,Velocidad,7.7
27/3/2016,Velocidad,4.93
28/3/2016,Velocidad,5.56
29/3/2016,Velocidad,5.75
30/3/2016,Velocidad,1.67
31/3/2016,Velocidad,1.8
1/4/2016,Velocidad,1.2
2/4/2016,Velocidad,1.67
3/4/2016,Velocidad,4.4
4/4/2016,Velocidad,9
5/4/2016,Velocidad,11
6/4/2016,Velocidad,10.89
7/4/2016,Velocidad,12.23
8/4/2016,Velocidad,11.96
9/4/2016,Velocidad,12.55
10/4/2016,Velocidad,11.69
11/4/2016,Velocidad,10.95
12/4/2016,Velocidad,4.95
13/4/2016,Velocidad,3
14/4/2016,Velocidad,3.47
15/4/2016,Velocidad,3.27
16/4/2016,Velocidad,1.6
17/4/2016,Velocidad,1.73
18/4/2016,Velocidad,5.29
19/4/2016,Velocidad,6.69
20/4/2016,Velocidad,6.85
21/4/2016,Velocidad,4.54
22/4/2016,Velocidad,4.81
23/4/2016,Velocidad,2.6
24/4/2016,Velocidad,2.73
25/4/2016,Velocidad,2.53
26/4/2016,Velocidad,1.4
27/4/2016,Velocidad,1.07
28/4/2016,Velocidad,0.53
29/4/2016,Velocidad,1.33
30/4/2016,Velocidad,0.73
1/5/2016,Velocidad,0.73
2/5/2016,Velocidad,1.13
3/5/2016,Velocidad,1.33
4/5/2016,Velocidad,0
5/5/2016,Velocidad,0.35
6/5/2016,Velocidad,0.58
7/5/2016,Velocidad,4.13
8/5/2016,Velocidad,4.67
9/5/2016,Velocidad,1.6
10/5/2016,Velocidad,1.47
11/5/2016,Velocidad,2
12/5/2016,Velocidad,5.62
13/5/2016,Velocidad,8.98
14/5/2016,Velocidad,6.98
15/5/2016,Velocidad,4.63
16/5/2016,Velocidad,3.87
17/5/2016,Velocidad,2.94
18/5/2016,Velocidad,1.93
19/5/2016,Velocidad,2.55
20/5/2016,Velocidad,3.4
21/5/2016,Velocidad,7.71
22/5/2016,Velocidad,3.74
23/5/2016,Velocidad,1.73
24/5/2016,Velocidad,2.87
25/5/2016,Velocidad,4.22
26/5/2016,Velocidad,2.67
27/5/2016,Velocidad,1.53
28/5/2016,Velocidad,1.2
29/5/2016,Velocidad,0.67
30/5/2016,Velocidad,0.53
31/5/2016,Velocidad,0.47
1/6/2016,Velocidad,0.47
2/6/2016,Velocidad,0.87
3/6/2016,Velocidad,1
4/6/2016,Velocidad,1.13
5/6/2016,Velocidad,0.2
6/6/2016,Velocidad,1
7/6/2016,Velocidad,0.53
8/6/2016,Velocidad,0.73
9/6/2016,Velocidad,0.13
10/6/2016,Velocidad,2.2
11/6/2016,Velocidad,0.4
12/6/2016,Velocidad,1.13
13/6/2016,Velocidad,3.47
14/6/2016,Velocidad,1.07
15/6/2016,Velocidad,0.4
16/6/2016,Velocidad,0.07
17/6/2016,Velocidad,1.87
18/6/2016,Velocidad,0.2
19/6/2016,Velocidad,2.73
20/6/2016,Velocidad,2.27
21/6/2016,Velocidad,3.2
22/6/2016,Velocidad,1.27
23/6/2016,Velocidad,2.4
24/6/2016,Velocidad,3.94
25/6/2016,Velocidad,2.27
26/6/2016,Velocidad,3.6
27/6/2016,Velocidad,3.2
28/6/2016,Velocidad,4.69
29/6/2016,Velocidad,5.75
30/6/2016,Velocidad,3.73
1/7/2016,Velocidad,1.07
2/7/2016,Velocidad,2.41
3/7/2016,Velocidad,3.07
4/7/2016,Velocidad,7.51
5/7/2016,Velocidad,4.81
6/7/2016,Velocidad,4.4
7/7/2016,Velocidad,2.53
8/7/2016,Velocidad,2.47
9/7/2016,Velocidad,2.47
10/7/2016,Velocidad,4.33
11/7/2016,Velocidad,2.93
12/7/2016,Velocidad,1.67
13/7/2016,Velocidad,3.2
14/7/2016,Velocidad,5.02
15/7/2016,Velocidad,4.09
16/7/2016,Velocidad,4.53
17/7/2016,Velocidad,3.88
18/7/2016,Velocidad,1.33
19/7/2016,Velocidad,0.07
20/7/2016,Velocidad,1.67
21/7/2016,Velocidad,5.41
22/7/2016,Velocidad,3.14
23/7/2016,Velocidad,1.4
24/7/2016,Velocidad,4.07
25/7/2016,Velocidad,4.4
26/7/2016,Velocidad,5.36
27/7/2016,Velocidad,6.23
28/7/2016,Velocidad,4.28
29/7/2016,Velocidad,0.73
30/7/2016,Velocidad,3.34
31/7/2016,Velocidad,4.8
1/8/2016,Velocidad,5.8
2/8/2016,Velocidad,1.27
3/8/2016,Velocidad,1.47
4/8/2016,Velocidad,0
5/8/2016,Velocidad,0
6/8/2016,Velocidad,2.27
7/8/2016,Velocidad,2.93
8/8/2016,Velocidad,1.07
9/8/2016,Velocidad,2.13
10/8/2016,Velocidad,4.67
11/8/2016,Velocidad,2.87
12/8/2016,Velocidad,0.47
13/8/2016,Velocidad,0.27
14/8/2016,Velocidad,0.47
15/8/2016,Velocidad,0.4
16/8/2016,Velocidad,0.53
17/8/2016,Velocidad,3.27
18/8/2016,Velocidad,3.67
19/8/2016,Velocidad,5.28
20/8/2016,Velocidad,4.48
21/8/2016,Velocidad,1.73
22/8/2016,Velocidad,4.27
23/8/2016,Velocidad,7.71
24/8/2016,Velocidad,6.49
25/8/2016,Velocidad,2.21
26/8/2016,Velocidad,0.6
27/8/2016,Velocidad,0.87
28/8/2016,Velocidad,0.13
29/8/2016,Velocidad,0.6
30/8/2016,Velocidad,0.6
31/8/2016,Velocidad,0.27
1/9/2016,Velocidad,0.27
2/9/2016,Velocidad,0.33
3/9/2016,Velocidad,0
4/9/2016,Velocidad,3.2
5/9/2016,Velocidad,1.13
6/9/2016,Velocidad,0.47
7/9/2016,Velocidad,1
8/9/2016,Velocidad,0.27
9/9/2016,Velocidad,1.93
10/9/2016,Velocidad,0.67
11/9/2016,Velocidad,0
12/9/2016,Velocidad,0.4
13/9/2016,Velocidad,0.13
14/9/2016,Velocidad,0.47
15/9/2016,Velocidad,0.47
16/9/2016,Velocidad,1
17/9/2016,Velocidad,1.67
18/9/2016,Velocidad,2.6
19/9/2016,Velocidad,4.68
20/9/2016,Velocidad,0.8
21/9/2016,Velocidad,0.07
22/9/2016,Velocidad,0.73
23/9/2016,Velocidad,0.13
24/9/2016,Velocidad,0.33
25/9/2016,Velocidad,1.47
26/9/2016,Velocidad,0.07
27/9/2016,Velocidad,0.2
28/9/2016,Velocidad,0.33
29/9/2016,Velocidad,1.73
30/9/2016,Velocidad,0.93
1/10/2016,Velocidad,0
2/10/2016,Velocidad,0
3/10/2016,Velocidad,0
4/10/2016,Velocidad,0
5/10/2016,Velocidad,0
6/10/2016,Velocidad,0
7/10/2016,Velocidad,0
8/10/2016,Velocidad,0.47
9/10/2016,Velocidad,0
10/10/2016,Velocidad,1.13
11/10/2016,Velocidad,0.8
12/10/2016,Velocidad,0.67
13/10/2016,Velocidad,0
14/10/2016,Velocidad,0
15/10/2016,Velocidad,0
16/10/2016,Velocidad,0.2
17/10/2016,Velocidad,0
18/10/2016,Velocidad,0
19/10/2016,Velocidad,0.13
20/10/2016,Velocidad,0
21/10/2016,Velocidad,0
22/10/2016,Velocidad,0.47
23/10/2016,Velocidad,0.73
24/10/2016,Velocidad,1.07
25/10/2016,Velocidad,0.27
26/10/2016,Velocidad,0
27/10/2016,Velocidad,0
28/10/2016,Velocidad,0
29/10/2016,Velocidad,0
30/10/2016,Velocidad,0
31/10/2016,Velocidad,0
1/11/2016,Velocidad,0
2/11/2016,Velocidad,0
3/11/2016,Velocidad,0
4/11/2016,Velocidad,0
5/11/2016,Velocidad,1.67
6/11/2016,Velocidad,0.93
7/11/2016,Velocidad,0.2
8/11/2016,Velocidad,0
9/11/2016,Velocidad,0
10/11/2016,Velocidad,0.67
11/11/2016,Velocidad,0.47
12/11/2016,Velocidad,0.8
13/11/2016,Velocidad,0.13
14/11/2016,Velocidad,0
15/11/2016,Velocidad,0
16/11/2016,Velocidad,0
17/11/2016,Velocidad,0.13
18/11/2016,Velocidad,0
19/11/2016,Velocidad,0
20/11/2016,Velocidad,0
21/11/2016,Velocidad,0.53
22/11/2016,Velocidad,0.4
23/11/2016,Velocidad,0
24/11/2016,Velocidad,0.13
25/11/2016,Velocidad,0
26/11/2016,Velocidad,0
27/11/2016,Velocidad,0
28/11/2016,Velocidad,0.13
29/11/2016,Velocidad,0.2
30/11/2016,Velocidad,0
